10.0, 0.0, 3.0
40.0, 0.0, 3.0
40.0, -10.0, 3.0
10.0, 10.0, 3.0
20.0, 30.0, 3.0
20.0, 0.0, 3.0
20.0, 30.0, 3.0
-2.0, 0, 3.0


-10.0, -10.0, +3.0
-10.0, +30.0, +3.0
-20.0, +20.0, +3.0
 +0.0,  +0.0, +3.0
-20.0,  +0.0, +3.0
 +0.0, +20.0, +3.0
 +0.0,  +0.0, +3.0
-20.0, +20.0, +3.0
-10.0, +20.0, +3.0
-10.0, +20.2, +3.0
-10.0, +20.0, +3.0
-10.0, +20.2, +3.0
-10.0, +20.0, +3.0
-10.0, +20.2, +3.0
-10.0, +20.0, +3.0
-10.0, +20.2, +3.0
 +0.0, +10.0, +3.0




