-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
-20.0, -10.0, +5.0
-20.0, +30.0, +5.0
